HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.count,Approve,Reject
3P4C70TRMQGXT0GM6DXEOO5JA5GLGV,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:19 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:19 PDT 2017,,,33PPO7FECVFVEYWJ9M4VF66EH0WDII,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:47:20 PDT 2017,Wed Aug 02 21:47:53 PDT 2017,Fri Aug 04 21:47:53 PDT 2017,,,,33,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500843529.jpg,29,,
3DZKABX2ZH4N8TCBIV31L6I63BQCVV,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:04 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:04 PDT 2017,,,3K2755HG5S3B47UT8EYAC9TM171FDO,AJFS39RTZY3LC,Submitted,Wed Aug 02 21:25:42 PDT 2017,Wed Aug 02 21:26:11 PDT 2017,Fri Aug 04 21:26:11 PDT 2017,,,,29,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501461251.jpg,29,,
3421H3BM99GCJ05EPMFRGS6423GJ90,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:20 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:20 PDT 2017,,,31HQ4X3T3SA36ON7RFWX2LK6Z70SL5,A1Q0KGPCD263MD,Submitted,Wed Aug 02 22:07:51 PDT 2017,Wed Aug 02 22:14:22 PDT 2017,Fri Aug 04 22:14:22 PDT 2017,,,,391,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501353904.jpg,29,,
3G4VVJO6PYFSM7R3OWB03X6WMWYKPV,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:11 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:11 PDT 2017,,,36WLNQG78ZAQJWWDZ7NYZ1KMMMEEB4,A18P2TPQ8EEODH,Submitted,Wed Aug 02 21:58:19 PDT 2017,Wed Aug 02 21:58:37 PDT 2017,Fri Aug 04 21:58:37 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500857359.jpg,29,,
307FVKVSYQEI2ZY07IU3WUQFPG347J,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:39 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:39 PDT 2017,,,3YOH7BII0978EAMT0AP1Y8RY9BPVKA,A1Q0KGPCD263MD,Submitted,Wed Aug 02 21:55:30 PDT 2017,Wed Aug 02 21:55:54 PDT 2017,Fri Aug 04 21:55:54 PDT 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500839018.jpg,29,,
3ABAOCJ4R738C7SL9L35IFOAGXFQMX,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:18 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:18 PDT 2017,,,3ZV9H2YQQD7FX1ER5E2Y3OTA5Y5W3A,A1Q0KGPCD263MD,Submitted,Wed Aug 02 22:03:01 PDT 2017,Wed Aug 02 22:04:19 PDT 2017,Fri Aug 04 22:04:19 PDT 2017,,,,78,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501206855.jpg,30,,
3U18MJKL1TLA0O32G4HABPOTH8OCNE,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:02 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:02 PDT 2017,,,3TEM0PF1Q5XK73F35WFP926IV5E0D7,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:37:12 PDT 2017,Wed Aug 02 21:37:39 PDT 2017,Fri Aug 04 21:37:39 PDT 2017,,,,27,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501720465.jpg,30,,
3CKVGCS3PF4NM90RCK5CFIWYVIZ0SL,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:05 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:05 PDT 2017,,,32N49TQG3GI22XD7OJCC4UO24YUVAS,A8F6JFG0WSELT,Submitted,Wed Aug 02 21:44:10 PDT 2017,Wed Aug 02 21:47:53 PDT 2017,Fri Aug 04 21:47:53 PDT 2017,,,,223,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501085348.jpg,30,,
37ZQELHEQZXN9AFTTTBOELT5BMSMN6,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:35 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:35 PDT 2017,,,37Z929RLG98RP1VC0OYOOCUNTKMST8,A2E6G3YGPG97B6,Submitted,Wed Aug 02 21:53:09 PDT 2017,Wed Aug 02 21:53:25 PDT 2017,Fri Aug 04 21:53:25 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501466061.jpg,30,,
3TCFMTM8HDNUOZ4BEOU625242G612M,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:10 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:10 PDT 2017,,,3X31TUMD7XM3C4ODEWHD6KXX97O1LV,A3QZMGTVA4VO44,Submitted,Wed Aug 02 21:55:49 PDT 2017,Wed Aug 02 21:56:12 PDT 2017,Fri Aug 04 21:56:12 PDT 2017,,,,23,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500851346.jpg,30,,
3MD8CKRQZYMIN010J3FD7D6Y8PMRJV,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:29 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:29 PDT 2017,,,37ZHEEHM6WM07MDQX6UMB8UTC6V37C,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:38:38 PDT 2017,Wed Aug 02 21:39:04 PDT 2017,Fri Aug 04 21:39:04 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501088656.jpg,30,,
3E6L1VR4XVL9WFHK8PLUHKNAJVR6F9,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:12 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:12 PDT 2017,,,33SA9F9TRXUI7ZUOUYJUMFX7WMSWEW,AJFS39RTZY3LC,Submitted,Wed Aug 02 21:25:01 PDT 2017,Wed Aug 02 21:25:26 PDT 2017,Fri Aug 04 21:25:26 PDT 2017,,,,25,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501353603.jpg,30,,
3XABXM4AJ04TRIQHFKTMDXNFWSQQ89,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:15 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:15 PDT 2017,,,32AT8R96GL96PEA10TOYT8GPCYTUS1,A1Q0KGPCD263MD,Submitted,Wed Aug 02 21:53:32 PDT 2017,Wed Aug 02 21:53:46 PDT 2017,Fri Aug 04 21:53:46 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501718962.jpg,30,,
3M7OI89LVXN2T3XAHNVT9E27MIZC64,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:31 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:31 PDT 2017,,,378XPAWRUCDXGRT7PCDTP5Y8WX0AIE,A1Q0KGPCD263MD,Submitted,Wed Aug 02 21:55:08 PDT 2017,Wed Aug 02 21:55:30 PDT 2017,Fri Aug 04 21:55:30 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501637773.jpg,30,,
3DW3BNF1GGHLWQMY1JNWJKMNDK58VL,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:19 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:19 PDT 2017,,,33LK57MYLT5NBD4B6GN6A0V4EG8ZSV,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:52:15 PDT 2017,Wed Aug 02 22:06:45 PDT 2017,Fri Aug 04 22:06:45 PDT 2017,,,,870,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501631459.jpg,31,,
3ZC62PVYDG93FGS19606N401K4LXXK,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:02 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:02 PDT 2017,,,35GMH2SV3EHA2QLM3CSK5LKLTKUOED,A34HSCZ1PZCDY0,Submitted,Wed Aug 02 21:31:42 PDT 2017,Wed Aug 02 21:32:04 PDT 2017,Fri Aug 04 21:32:04 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501632061.jpg,31,,
304QEQWKZOJ8OH8Y53O3VDMXYTW0OO,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:03 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:03 PDT 2017,,,3CTOC39K37QBS0FF0RM9RFBI83G7JR,AJFS39RTZY3LC,Submitted,Wed Aug 02 21:27:33 PDT 2017,Wed Aug 02 21:28:43 PDT 2017,Fri Aug 04 21:28:43 PDT 2017,,,,70,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501631159.jpg,31,,
3SCKNODZ0WF4O786PN9ZV3WFGXX7NG,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:04 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:04 PDT 2017,,,3SNLUL3WO4NJL1FBGKRXHM2UK3IULI,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:26:42 PDT 2017,Wed Aug 02 21:36:14 PDT 2017,Fri Aug 04 21:36:14 PDT 2017,,,,572,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501372248.jpg,31,,
3XUSYT70IS0HKKH9FUANKJAYUFPD04,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:05 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:05 PDT 2017,,,333U7HK6I9FR99GPR4PVR7LEUFMDJV,A2E6G3YGPG97B6,Submitted,Wed Aug 02 21:55:46 PDT 2017,Wed Aug 02 21:55:54 PDT 2017,Fri Aug 04 21:55:54 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501454637.jpg,31,,
3S1L4CQSFW4AJHTNY226XPPWFEHAF3,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:09 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:09 PDT 2017,,,3HMVI3QICJSNC3VCXB630SZTIMRY1J,A18P2TPQ8EEODH,Submitted,Wed Aug 02 21:54:41 PDT 2017,Wed Aug 02 21:55:04 PDT 2017,Fri Aug 04 21:55:04 PDT 2017,,,,23,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501720164.jpg,31,,
3E22YV8GG05TUDC6L93GVPN0GR3PN5,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:37 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:37 PDT 2017,,,3CN4LGXD5XO442SVKTP5YQ6WU61Y4W,A2E6G3YGPG97B6,Submitted,Wed Aug 02 21:54:48 PDT 2017,Wed Aug 02 21:55:10 PDT 2017,Fri Aug 04 21:55:10 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501205050.jpg,31,,
3087LXLJ6LFEI4V5605D8JDJ6S5F0H,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:31 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:31 PDT 2017,,,3OUYGIZWR7YTW0ITA56K9WN79PIP0D,A18P2TPQ8EEODH,Submitted,Wed Aug 02 21:50:38 PDT 2017,Wed Aug 02 21:51:01 PDT 2017,Fri Aug 04 21:51:01 PDT 2017,,,,23,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501625144.jpg,31,,
3EHIMLB7F6YGEPREWU6S4JVE55U8HV,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:15 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:15 PDT 2017,,,337RC3OW052JYG4BLA12D84DYATVLA,A2E6G3YGPG97B6,Submitted,Wed Aug 02 21:44:52 PDT 2017,Wed Aug 02 21:45:02 PDT 2017,Fri Aug 04 21:45:02 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501546051.jpg,31,,
3K3IX1W4S5QMAUIHC5YB9J30HK4AP6,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:14 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:14 PDT 2017,,,3QECW5O0KH1QJZX1OSLGV1KVFZD5TG,A1FPCIKO68OQ63,Submitted,Wed Aug 02 21:40:24 PDT 2017,Wed Aug 02 21:40:55 PDT 2017,Fri Aug 04 21:40:55 PDT 2017,,,,31,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500843228.jpg,31,,
3VI0PC2ZAXJGL7E98FDA4R9880HOX7,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:30 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:30 PDT 2017,,,3ZSANO2JCF7H6WDB54TZ78FM2BEFSN,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:52:03 PDT 2017,Wed Aug 02 22:01:42 PDT 2017,Fri Aug 04 22:01:42 PDT 2017,,,,579,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501357814.jpg,31,,
32CAVSKPCDO38BDDX84C8OXWL7QU1Y,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:32 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:32 PDT 2017,,,3JBT3HLQF82QYLOJEZJCFVQTRW1ZPF,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:52:10 PDT 2017,Wed Aug 02 22:04:29 PDT 2017,Fri Aug 04 22:04:29 PDT 2017,,,,739,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501368941.jpg,31,,
3JTPR5MTZRBOTX9K4H2M5R1FVWX5KU,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:02 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:02 PDT 2017,,,3A0EX8ZRN8OOP1D4Z8ZS64C24YJBYG,A1Q0KGPCD263MD,Submitted,Wed Aug 02 22:05:44 PDT 2017,Wed Aug 02 22:10:16 PDT 2017,Fri Aug 04 22:10:16 PDT 2017,,,,272,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501541535.jpg,32,,
37M4O367VIHJJL9NPTF2K4TJK1S5MZ,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:03 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:03 PDT 2017,,,3NS0A6KXC48KL8VKBGTPLMC1Q5FGZT,A1Q0KGPCD263MD,Submitted,Wed Aug 02 22:04:56 PDT 2017,Wed Aug 02 22:08:13 PDT 2017,Fri Aug 04 22:08:13 PDT 2017,,,,197,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501110617.jpg,32,,
3ZFRE2BDQ8DSKBSGAOORKPGCS4JXZH,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:03 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:03 PDT 2017,,,3WR9XG3T63BLPIWUXKZ5LDMZQ7T472,A2E6G3YGPG97B6,Submitted,Wed Aug 02 21:56:40 PDT 2017,Wed Aug 02 21:56:47 PDT 2017,Fri Aug 04 21:56:47 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501347590.jpg,32,,
388CL5C1RIMBTWBXQJFW9OHKP5TLHU,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:20 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:20 PDT 2017,,,3MMN5BL1WZ4JSPKD1CWBUQRJ7VQM36,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:41:58 PDT 2017,Wed Aug 02 21:42:20 PDT 2017,Fri Aug 04 21:42:20 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500849542.jpg,32,,
3JMNNNO3B03NP0KEBCJRVVSYYTF2WM,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:03 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:03 PDT 2017,,,3DOCMVPBTNEWEBYNVWVQGJEPH3SNNQ,A2E6G3YGPG97B6,Submitted,Wed Aug 02 21:53:47 PDT 2017,Wed Aug 02 21:53:57 PDT 2017,Fri Aug 04 21:53:57 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501093769.jpg,32,,
3GS542CVJUM4C1QT0KBXFINZK2L954,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:22 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:22 PDT 2017,,,31Q0U3WYDPF4XJZBA2G3NFFWENI17L,A1Q0KGPCD263MD,Submitted,Wed Aug 02 21:47:19 PDT 2017,Wed Aug 02 21:47:45 PDT 2017,Fri Aug 04 21:47:45 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501719563.jpg,32,,
3IVEC1GSLOYUUV2JL90Y1MOL4RT1JA,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:35 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:35 PDT 2017,,,37TRT2X24QRYUCI5D8YPWHXERT8JBQ,A1Q0KGPCD263MD,Submitted,Wed Aug 02 21:42:07 PDT 2017,Wed Aug 02 21:42:23 PDT 2017,Fri Aug 04 21:42:23 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501204148.jpg,32,,
3ODOP6T3ARJBGY1U16D80397E0H423,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:36 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:36 PDT 2017,,,3ZR9AIQJUB9777WACLEW6YCCITM04X,A8F6JFG0WSELT,Submitted,Wed Aug 02 21:44:14 PDT 2017,Wed Aug 02 21:49:18 PDT 2017,Fri Aug 04 21:49:18 PDT 2017,,,,304,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501288654.jpg,32,,
34O39PNDK57C5H3OVB2W9PNL0KDBRU,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:26 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:26 PDT 2017,,,31HQ4X3T3SA36ON7RFWX2LK6Z71LSZ,A3QZMGTVA4VO44,Submitted,Wed Aug 02 21:58:02 PDT 2017,Wed Aug 02 21:58:28 PDT 2017,Fri Aug 04 21:58:28 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501518079.jpg,32,,
324N5FAHSWA5RROZA8KZ9PVE8KZKVG,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:12 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:12 PDT 2017,,,37M28K1J0QDTB2DD7UYT16D89CPAJQ,A1Q0KGPCD263MD,Submitted,Wed Aug 02 21:55:18 PDT 2017,Wed Aug 02 21:55:41 PDT 2017,Fri Aug 04 21:55:41 PDT 2017,,,,23,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501637472.jpg,32,,
31HLTCK4BKU0P5SGKHZKBX3L13IGV9,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:26 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:26 PDT 2017,,,38F5OAUN5NCF1UKPCRJOF2V3VCF7HR,A1Q0KGPCD263MD,Submitted,Wed Aug 02 22:05:34 PDT 2017,Wed Aug 02 22:09:42 PDT 2017,Fri Aug 04 22:09:42 PDT 2017,,,,248,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501260090.jpg,32,,
